n,e,d
2771.496803388688,1596.3304202698732,7133
2772.075587206549,1596.66457937315,7134
2772.654371024409,1596.9987384764265,7135
2773.2331548422694,1597.3328975797033,7136
2773.8119386601297,1597.6670566829798,7137
2774.3907224779905,1598.0012157862566,7138
2774.969506295851,1598.335374889533,7139
2775.548290113711,1598.6695339928096,7140
2776.1270739315714,1599.0036930960862,7141
2776.705857749432,1599.337852199363,7142
2777.2846415672925,1599.6720113026395,7143
2777.8634253851533,1600.0061704059162,7144
2778.442209203013,1600.3403295091928,7145
2779.020993020874,1600.6744886124695,7146
2779.599776838734,1601.008647715746,7147
2780.178560656595,1601.3428068190228,7148
2780.7573444744553,1601.6769659222994,7149
2781.3361282923156,1602.011125025576,7150
2781.914912110176,1602.3452841288524,7151
2782.4936959280367,1602.6794432321292,7152
2783.072479745897,1603.0136023354057,7153
2783.6512635637573,1603.3477614386823,7154
2784.2300473816176,1603.681920541959,7155
2784.808831199478,1604.0160796452355,7156
2785.3876150173387,1604.3502387485123,7157
2785.966398835199,1604.6843978517888,7158
2786.54518265306,1605.0185569550656,7159
2787.12396647092,1605.352716058342,7160
2787.7027502887804,1605.6868751616187,7161
2788.2815341066407,1606.0210342648952,7162
2788.8603179245015,1606.355193368172,7163
2789.439101742362,1606.6893524714485,7164
2790.017885560222,1607.0235115747253,7165
2790.5966693780824,1607.3576706780018,7166
2791.175453195943,1607.6918297812786,7167
2791.7542370138035,1608.025988884555,7168
2792.3330208316643,1608.3601479878319,7169
2792.9118046495246,1608.6943070911082,7170
2793.490588467385,1609.028466194385,7171
2794.069372285245,1609.3626252976615,7172
2794.648156103106,1609.6967844009382,7173
2795.2269399209663,1610.0309435042147,7174
2795.8057237388266,1610.3651026074915,7175
2796.384507556687,1610.699261710768,7176
2796.9632913745477,1611.0334208140448,7177
2797.542075192408,1611.3675799173213,7178
2798.1208590102688,1611.701739020598,7179
2798.6996428281286,1612.0358981238744,7180
2799.2784266459894,1612.3700572271512,7181
2799.8572104638497,1612.7042163304277,7182
2800.4359942817105,1613.0383754337045,7183
2801.014778099571,1613.372534536981,7184
2801.593561917431,1613.7066936402578,7185
2802.1723457352914,1614.0408527435343,7186
2802.751129553152,1614.375011846811,7187
2803.3299133710125,1614.7091709500876,7188
2803.9086971888732,1615.0433300533641,7189
2804.487481006733,1615.3774891566406,7190
2805.0662648245934,1615.7116482599172,7191
2805.645048642454,1616.045807363194,7192
2806.2238324603145,1616.3799664664705,7193
2806.8026162781753,1616.7141255697472,7194
2807.3814000960356,1617.0482846730238,7195
2807.960183913896,1617.3824437763005,7196
2808.538967731756,1617.716602879577,7197
2809.117751549617,1618.0507619828538,7198
2809.6965353674773,1618.3849210861301,7199
2810.2753191853376,1618.719080189407,7200
2810.854103003198,1619.0532392926834,7201
2811.4328868210587,1619.3873983959602,7202
2812.011670638919,1619.7215574992367,7203
2812.5904544567798,1620.0557166025135,7204
2813.1692382746396,1620.38987570579,7205
2813.7480220925004,1620.7240348090668,7206
2814.3268059103607,1621.0581939123433,7207
2814.9055897282215,1621.39235301562,7208
2815.4843735460818,1621.7265121188964,7209
2816.063157363942,1622.0606712221731,7210
2816.6419411818024,1622.3948303254497,7211
2817.220724999663,1622.7289894287264,7212
2817.7995088175235,1623.063148532003,7213
2818.3782926353842,1623.3973076352797,7214
2818.957076453244,1623.7314667385563,7215
2819.535860271105,1624.065625841833,7216
2820.114644088965,1624.3997849451096,7217
2820.693427906826,1624.7339440483863,7218
2821.2722117246863,1625.0681031516626,7219
2821.8509955425466,1625.4022622549394,7220
2822.429779360407,1625.736421358216,7221
2823.0085631782677,1626.0705804614927,7222
2823.587346996128,1626.4047395647692,7223
2824.1661308139887,1626.738898668046,7224
2824.7449146318486,1627.0730577713225,7225
2825.3236984497094,1627.4072168745993,7226
2825.9024822675697,1627.7413759778758,7227
2826.48126608543,1628.0755350811523,7228
2827.0600499032907,1628.4096941844289,7229
2827.638833721151,1628.7438532877054,7230
2828.2176175390114,1629.0780123909822,7231
2828.7964013568717,1629.4121714942587,7232
2829.3751851747325,1629.7463305975355,7233
2829.9539689925928,1630.080489700812,7234
2830.532752810453,1630.4146488040888,7235
2831.1115366283134,1630.7488079073653,7236
2831.690320446174,1631.082967010642,7237
2832.2691042640345,1631.4171261139186,7238
2832.8478880818952,1631.7512852171951,7239
2833.426671899755,1632.0854443204717,7240
2834.005455717616,1632.4196034237484,7241
2834.584239535476,1632.753762527025,7242
2835.163023353337,1633.0879216303017,7243
2835.7418071711973,1633.4220807335782,7244
2836.3205909890576,1633.756239836855,7245
2836.899374806918,1634.0903989401315,7246
2837.4781586247786,1634.4245580434083,7247
2838.056942442639,1634.7587171466846,7248
2838.6357262604997,1635.0928762499614,7249
2839.2145100783596,1635.427035353238,7250
2839.7932938962203,1635.7611944565147,7251
2840.3720777140807,1636.0953535597912,7252
2840.9508615319414,1636.429512663068,7253
2841.5296453498017,1636.7636717663445,7254
2842.108429167662,1637.0978308696212,7255
2842.6872129855224,1637.4319899728978,7256
2843.265996803383,1637.7661490761745,7257
2843.8447806212434,1638.1003081794508,7258
2844.423564439104,1638.4344672827276,7259
2845.002348256964,1638.7686263860041,7260
2845.581132074825,1639.102785489281,7261
2846.159915892685,1639.4369445925574,7262
2846.738699710546,1639.7711036958342,7263
2847.3174835284062,1640.1052627991107,7264
2847.8962673462665,1640.4394219023875,7265
2848.475051164127,1640.773581005664,7266
2849.053834981987,1641.1077401089406,7267
2849.632618799848,1641.441899212217,7268
2850.2114026177082,1641.7760583154936,7269
2850.7901864355686,1642.1102174187704,7270
2851.368970253429,1642.444376522047,7271
2851.9477540712896,1642.7785356253237,7272
2852.52653788915,1643.1126947286002,7273
2853.1053217070107,1643.446853831877,7274
2853.6841055248706,1643.7810129351535,7275
2854.2628893427313,1644.1151720384303,7276
2854.8416731605917,1644.4493311417068,7277
2855.4204569784524,1644.7834902449833,7278
2855.9992407963127,1645.1176493482599,7279
2856.578024614173,1645.4518084515366,7280
2857.1568084320334,1645.7859675548132,7281
2857.735592249894,1646.12012665809,7282
2858.3143760677544,1646.4542857613665,7283
2858.893159885615,1646.7884448646432,7284
2859.471943703475,1647.1226039679198,7285
2860.050727521336,1647.4567630711965,7286
2860.629511339196,1647.790922174473,7287
2861.208295157057,1648.1250812777496,7288
2861.787078974917,1648.4592403810261,7289
2862.3658627927775,1648.7933994843029,7290
2862.944646610638,1649.1275585875794,7291
2863.5234304284986,1649.4617176908562,7292
2864.102214246359,1649.7958767941327,7293
2864.6809980642197,1650.1300358974095,7294
2865.2597818820796,1650.464195000686,7295
2865.8385656999403,1650.7983541039628,7296
2866.4173495178006,1651.1325132072393,7297
2866.9961333356614,1651.4666723105158,7298
2867.5749171535217,1651.8008314137924,7299
2868.153700971382,1652.1349905170691,7300
2868.7324847892423,1652.4691496203457,7301
2869.311268607103,1652.8033087236224,7302
2869.8900524249634,1653.137467826899,7303
2870.4688362428237,1653.4716269301755,7304
2871.047620060684,1653.8057860334523,7305
2871.6264038785444,1654.1399451367288,7306
2872.205187696405,1654.4741042400055,7307
2872.7839715142654,1654.8082633432819,7308
2873.362755332126,1655.1424224465586,7309
2873.941539149986,1655.4765815498351,7310
2874.520322967847,1655.810740653112,7311
2875.099106785707,1656.1448997563884,7312
2875.677890603568,1656.4790588596652,7313
2876.256674421428,1656.8132179629417,7314
2876.8354582392885,1657.1473770662185,7315
2877.414242057149,1657.481536169495,7316
2877.9930258750096,1657.8156952727716,7317
2878.57180969287,1658.149854376048,7318
2879.1505935107307,1658.4840134793249,7319
2879.7293773285905,1658.8181725826014,7320
2880.3081611464513,1659.1523316858782,7321
2880.8869449643116,1659.4864907891547,7322
2881.4657287821724,1659.8206498924314,7323
2882.0445126000327,1660.154808995708,7324
2882.623296417893,1660.4889680989847,7325
2883.2020802357533,1660.8231272022613,7326
2883.780864053614,1661.1572863055378,7327
2884.3596478714744,1661.4914454088143,7328
2884.938431689335,1661.825604512091,7329
2885.517215507195,1662.1597636153676,7330
2886.095999325056,1662.4939227186444,7331
2886.674783142916,1662.828081821921,7332
2887.253566960777,1663.1622409251977,7333
2887.832350778637,1663.4964000284742,7334
2888.4111345964975,1663.830559131751,7335
2888.989918414358,1664.1647182350275,7336
2889.5687022322186,1664.498877338304,7337
2890.147486050079,1664.8330364415806,7338
2890.7262698679397,1665.1671955448573,7339
2891.3050536857995,1665.5013546481339,7340
2891.8838375036603,1665.8355137514106,7341
2892.4626213215206,1666.1696728546872,7342
2893.041405139381,1666.5038319579637,7343
2893.6201889572417,1666.8379910612405,7344
2894.1989727751015,1667.172150164517,7345
2894.7777565929623,1667.5063092677938,7346
2895.3565404108226,1667.84046837107,7347
2895.9353242286834,1668.1746274743468,7348
2896.5141080465437,1668.5087865776234,7349
2897.092891864404,1668.8429456809001,7350
2897.6716756822643,1669.1771047841767,7351
2898.250459500125,1669.5112638874534,7352
2898.8292433179854,1669.84542299073,7353
2899.408027135846,1670.1795820940067,7354
2899.986810953706,1670.5137411972833,7355
2900.565594771567,1670.84790030056,7356
2901.144378589427,1671.1820594038363,7357
2901.723162407288,1671.516218507113,7358
2902.301946225148,1671.8503776103896,7359
2902.8807300430085,1672.1845367136664,7360
2903.459513860869,1672.518695816943,7361
2904.0382976787296,1672.8528549202197,7362
2904.61708149659,1673.1870140234962,7363
2905.1958653144507,1673.521173126773,7364
2905.7746491323105,1673.8553322300495,7365
2906.3534329501713,1674.1894913333263,7366
2906.9322167680316,1674.5236504366026,7367
2907.5110005858924,1674.8578095398793,7368
2908.0897844037527,1675.1919686431559,7369
2908.668568221613,1675.5261277464326,7370
2909.2473520394733,1675.8602868497092,7371
2909.826135857334,1676.194445952986,7372
2910.4049196751944,1676.5286050562624,7373
2910.983703493055,1676.8627641595392,7374
2911.562487310915,1677.1969232628157,7375
2912.1412711287758,1677.5310823660923,7376
2912.720054946636,1677.8652414693688,7377
2913.298838764497,1678.1994005726456,7378
2913.877622582357,1678.533559675922,7379
2914.456406400217,1678.8677187791986,7380
2915.035190218078,1679.2018778824754,7381
2915.613974035938,1679.536036985752,7382
2916.192757853799,1679.8701960890287,7383
2916.771541671659,1680.2043551923052,7384
2917.3503254895195,1680.538514295582,7385
2917.92910930738,1680.8726733988583,7386
2918.5078931252406,1681.206832502135,7387
2919.086676943101,1681.5409916054116,7388
2919.6654607609617,1681.8751507086884,7389
2920.2442445788215,1682.2093098119649,7390
2920.8230283966823,1682.5434689152416,7391
2921.4018122145426,1682.8776280185182,7392
2921.9805960324034,1683.211787121795,7393
2922.5593798502637,1683.5459462250715,7394
2923.138163668124,1683.8801053283482,7395
2923.7169474859843,1684.2142644316245,7396
2924.295731303845,1684.5484235349013,7397
2924.8745151217054,1684.8825826381778,7398
2925.453298939566,1685.2167417414546,7399
2926.032082757426,1685.5509008447311,7400
2926.6108665752868,1685.885059948008,7401
2927.189650393147,1686.2192190512844,7402
2927.768434211008,1686.5533781545612,7403
2928.347218028868,1686.8875372578377,7404
2928.9260018467285,1687.2216963611145,7405
2929.504785664589,1687.5558554643908,7406
2930.0835694824495,1687.8900145676675,7407
2930.66235330031,1688.224173670944,7408
2931.24113711817,1688.5583327742208,7409
2931.8199209360305,1688.8924918774974,7410
2932.3987047538913,1689.2266509807741,7411
2932.9774885717516,1689.5608100840507,7412
2933.5562723896123,1689.8949691873274,7413
2934.1350562074726,1690.229128290604,7414
2934.713840025333,1690.5632873938807,7415
2935.2926238431933,1690.897446497157,7416
2935.871407661054,1691.2316056004338,7417
2936.4501914789143,1691.5657647037103,7418
2937.0289752967747,1691.8999238069869,7419
2937.607759114635,1692.2340829102636,7420
2938.1865429324953,1692.5682420135402,7421
2938.765326750356,1692.902401116817,7422
2939.3441105682164,1693.2365602200935,7423
2939.922894386077,1693.5707193233702,7424
2940.501678203937,1693.9048784266467,7425
2941.0804620217978,1694.2390375299233,7426
2941.659245839658,1694.5731966331998,7427
2942.238029657519,1694.9073557364766,7428
2942.816813475379,1695.241514839753,7429
2943.3955972932395,1695.5756739430299,7430
2943.9743811111,1695.9098330463064,7431
2944.5531649289605,1696.2439921495832,7432
2945.131948746821,1696.5781512528597,7433
2945.7107325646816,1696.9123103561365,7434
2946.2895163825415,1697.246469459413,7435
2946.8683002004022,1697.5806285626895,7436
2947.4470840182626,1697.914787665966,7437
2948.0258678361233,1698.2489467692428,7438
2948.6046516539836,1698.5831058725194,7439
2949.183435471844,1698.9172649757961,7440
2949.7622192897043,1699.2514240790726,7441
2950.341003107565,1699.5855831823494,7442
2950.9197869254253,1699.919742285626,7443
2951.4985707432857,1700.2539013889027,7444
2952.077354561146,1700.588060492179,7445
2952.6561383790067,1700.9222195954558,7446
2953.234922196867,1701.2563786987323,7447
2953.813706014728,1701.590537802009,7448
2954.392489832588,1701.9246969052856,7449
2954.9712736504484,1702.2588560085624,7450
2955.5500574683088,1702.593015111839,7451
2956.1288412861695,1702.9271742151157,7452
2956.70762510403,1703.2613333183922,7453
2957.28640892189,1703.595492421669,7454
2957.8651927397505,1703.9296515249453,7455
2958.4439765576108,1704.2638106282218,7456
2959.0227603754715,1704.5979697314986,7457
2959.601544193332,1704.932128834775,7458
2960.1803280111926,1705.2662879380518,7459
2960.7591118290525,1705.6004470413284,7460
2961.3378956469132,1705.9346061446051,7461
2961.9166794647736,1706.2687652478817,7462
2962.4954632826343,1706.6029243511584,7463
2963.0742471004946,1706.937083454435,7464
2963.653030918355,1707.2712425577115,7465
2964.2318147362153,1707.605401660988,7466
2964.810598554076,1707.9395607642648,7467
2965.3893823719363,1708.2737198675413,7468
2965.9681661897966,1708.607878970818,7469
2966.546950007657,1708.9420380740946,7470
2967.1257338255177,1709.2761971773714,7471
2967.704517643378,1709.610356280648,7472
2968.283301461239,1709.9445153839247,7473
2968.862085279099,1710.2786744872012,7474
2969.4408690969594,1710.6128335904777,7475
2970.0196529148197,1710.9469926937543,7476
2970.5984367326805,1711.281151797031,7477
2971.177220550541,1711.6153109003076,7478
2971.756004368401,1711.9494700035843,7479
2972.3347881862614,1712.2836291068609,7480
2972.913572004122,1712.6177882101376,7481
2973.4923558219825,1712.9519473134142,7482
2974.0711396398433,1713.286106416691,7483
2974.6499234577036,1713.6202655199675,7484
2975.228707275564,1713.954424623244,7485
2975.8074910934242,1714.2885837265205,7486
2976.386274911285,1714.6227428297973,7487
2976.9650587291453,1714.9569019330738,7488
2977.5438425470056,1715.2910610363506,7489
2978.122626364866,1715.6252201396271,7490
2978.7014101827267,1715.9593792429039,7491
2979.280194000587,1716.2935383461804,7492
2979.858977818448,1716.6276974494572,7493
2980.437761636308,1716.9618565527337,7494
2981.016545454168,1717.29601565601,7495
2981.5953292720287,1717.6301747592868,7496
2982.174113089889,1717.9643338625633,7497
2982.75289690775,1718.29849296584,7498
2983.33168072561,1718.6326520691166,7499
2983.9104645434704,1718.9668111723934,7500
2984.4892483613307,1719.30097027567,7501
2985.0680321791915,1719.6351293789467,7502
2985.646815997052,1719.9692884822232,7503
2986.225599814912,1720.3034475854997,7504
2986.8043836327724,1720.6376066887763,7505
2987.383167450633,1720.971765792053,7506
2987.9619512684935,1721.3059248953296,7507
2988.5407350863543,1721.6400839986063,7508
2989.1195189042146,1721.9742431018828,7509
2989.698302722075,1722.3084022051596,7510
2990.277086539935,1722.6425613084361,7511
2990.855870357796,1722.976720411713,7512
2991.4346541756563,1723.3108795149894,7513
2992.0134379935166,1723.645038618266,7514
2992.592221811377,1723.9791977215425,7515
2993.1710056292377,1724.3133568248193,7516
2993.749789447098,1724.6475159280958,7517
2994.328573264959,1724.9816750313726,7518
2994.907357082819,1725.315834134649,7519
2995.4861409006794,1725.6499932379259,7520
2996.0649247185397,1725.9841523412024,7521
2996.6437085364005,1726.3183114444791,7522
2997.222492354261,1726.6524705477557,7523
2997.801276172121,1726.9866296510322,7524
2998.3800599899814,1727.3207887543088,7525
2998.958843807842,1727.6549478575855,7526
2999.5376276257025,1727.989106960862,7527
3000.1164114435633,1728.3232660641388,7528
3000.695195261423,1728.6574251674153,7529
3001.273979079284,1728.991584270692,7530
3001.852762897144,1729.3257433739686,7531
3002.4315467150045,1729.6599024772452,7532
3003.0103305328653,1729.994061580522,7533
3003.5891143507256,1730.3282206837982,7534
3004.167898168586,1730.662379787075,7535
3004.746681986446,1730.9965388903515,7536
3005.325465804307,1731.3306979936283,7537
3005.9042496221673,1731.6648570969048,7538
3006.4830334400276,1731.9990162001816,7539
3007.061817257888,1732.3331753034581,7540
3007.6406010757487,1732.6673344067349,7541
3008.219384893609,1733.0014935100114,7542
3008.7981687114698,1733.3356526132882,7543
3009.37695252933,1733.6698117165645,7544
3009.9557363471904,1734.0039708198412,7545
3010.5345201650507,1734.3381299231178,7546
3011.1133039829115,1734.6722890263945,7547
3011.692087800772,1735.006448129671,7548
3012.270871618632,1735.3406072329478,7549
3012.8496554364924,1735.6747663362244,7550
3013.428439254353,1736.0089254395011,7551
3014.0072230722135,1736.3430845427777,7552
3014.5860068900743,1736.6772436460544,7553
3015.1647907079346,1737.0114027493307,7554
3015.743574525795,1737.3455618526075,7555
3016.322358343655,1737.679720955884,7556
3016.901142161516,1738.0138800591608,7557
3017.4799259793763,1738.3480391624373,7558
3018.0587097972366,1738.682198265714,7559
3018.637493615097,1739.0163573689906,7560
3019.2162774329577,1739.3505164722674,7561
3019.795061250818,1739.684675575544,7562
3020.3738450686787,1740.0188346788207,7563
3020.9526288865386,1740.352993782097,7564
3021.5314127043994,1740.6871528853737,7565
3022.1101965222597,1741.0213119886503,7566
3022.6889803401205,1741.355471091927,7567
3023.2677641579808,1741.6896301952036,7568
3023.846547975841,1742.0237892984803,7569
3024.4253317937014,1742.3579484017569,7570
3025.0041156115617,1742.6921075050334,7571
3025.5828994294225,1743.0262666083102,7572
3026.161683247283,1743.3604257115865,7573
3026.740467065143,1743.6945848148632,7574
3027.3192508830034,1744.0287439181398,7575
3027.898034700864,1744.3629030214165,7576
3028.4768185187245,1744.697062124693,7577
3029.0556023365853,1745.0312212279698,7578
3029.6343861544456,1745.3653803312463,7579
3030.213169972306,1745.699539434523,7580
3030.791953790166,1746.0336985377996,7581
3031.370737608027,1746.3678576410764,7582
3031.9495214258873,1746.7020167443527,7583
3032.5283052437476,1747.0361758476295,7584
3033.107089061608,1747.370334950906,7585
3033.6858728794687,1747.7044940541828,7586
3034.264656697329,1748.0386531574593,7587
3034.8434405151897,1748.372812260736,7588
3035.4222243330496,1748.7069713640126,7589
3036.0010081509104,1749.0411304672893,7590
3036.5797919687707,1749.3752895705659,7591
3037.1585757866314,1749.7094486738426,7592
3037.7373596044918,1750.043607777119,7593
3038.316143422352,1750.3777668803957,7594
3038.8949272402124,1750.7119259836722,7595
3039.473711058073,1751.046085086949,7596
3040.0524948759335,1751.3802441902255,7597
3040.6312786937942,1751.7144032935023,7598
3041.210062511654,1752.0485623967788,7599
3041.788846329515,1752.3827215000556,7600
3042.367630147375,1752.7168806033321,7601
3042.946413965236,1753.051039706609,7602
3043.5251977830962,1753.3851988098852,7603
3044.1039816009566,1753.719357913162,7604
3044.682765418817,1754.0535170164385,7605
3045.2615492366776,1754.3876761197153,7606
3045.840333054538,1754.7218352229918,7607
3046.4191168723983,1755.0559943262683,7608
3046.9979006902586,1755.390153429545,7609
3047.576684508119,1755.7243125328216,7610
3048.1554683259797,1756.0584716360984,7611
3048.73425214384,1756.392630739375,7612
3049.3130359617007,1756.7267898426514,7613
3049.891819779561,1757.060948945928,7614
3050.4706035974214,1757.3951080492047,7615
3051.0493874152817,1757.7292671524813,7616
3051.6281712331424,1758.063426255758,7617
3052.2069550510028,1758.3975853590346,7618
3052.785738868863,1758.7317444623113,7619
3053.3645226867234,1759.0659035655879,7620
3053.943306504584,1759.4000626688646,7621
3054.5220903224445,1759.7342217721412,7622
3055.100874140305,1760.0683808754177,7623
3055.679657958165,1760.4025399786942,7624
3056.258441776026,1760.736699081971,7625
3056.837225593886,1761.0708581852475,7626
3057.416009411747,1761.4050172885243,7627
3057.9947932296072,1761.7391763918008,7628
3058.5735770474676,1762.0733354950776,7629
3059.152360865328,1762.407494598354,7630
3059.7311446831886,1762.7416537016309,7631
3060.309928501049,1763.0758128049074,7632
3060.8887123189097,1763.409971908184,7633
3061.4674961367696,1763.7441310114605,7634
3062.0462799546303,1764.0782901147372,7635
3062.6250637724906,1764.4124492180138,7636
3063.2038475903514,1764.7466083212905,7637
3063.7826314082117,1765.080767424567,7638
3064.361415226072,1765.4149265278438,7639
3064.9401990439324,1765.7490856311204,7640
3065.518982861793,1766.083244734397,7641
3066.0977666796534,1766.4174038376734,7642
3066.676550497514,1766.7515629409502,7643
3067.255334315374,1767.0857220442267,7644
3067.834118133235,1767.4198811475035,7645
3068.412901951095,1767.75404025078,7646
3068.9916857689554,1768.0881993540565,7647
3069.570469586816,1768.4223584573333,7648
3070.149253404676,1768.7565175606098,7649
3070.728037222537,1769.0906766638866,7650
3071.306821040397,1769.4248357671631,7651
3071.885604858258,1769.7589948704397,7652
3072.4643886761182,1770.0931539737162,7653
3073.0431724939785,1770.427313076993,7654
3073.621956311839,1770.7614721802695,7655
3074.2007401296996,1771.0956312835463,7656
3074.77952394756,1771.4297903868228,7657
3075.3583077654207,1771.7639494900995,7658
3075.9370915832806,1772.098108593376,7659
3076.5158754011413,1772.4322676966528,7660
3077.0946592190016,1772.7664267999294,7661
3077.6734430368624,1773.100585903206,7662
3078.2522268547227,1773.4347450064824,7663
3078.831010672583,1773.7689041097592,7664
3079.4097944904433,1774.1030632130357,7665
3079.988578308304,1774.4372223163125,7666
3080.5673621261644,1774.771381419589,7667
3081.146145944025,1775.1055405228658,7668
3081.724929761885,1775.4396996261423,7669
3082.303713579746,1775.773858729419,7670
3082.882497397606,1776.1080178326956,7671
3083.461281215467,1776.4421769359722,7672
3084.040065033327,1776.7763360392487,7673
3084.6188488511875,1777.1104951425255,7674
3085.197632669048,1777.444654245802,7675
3085.7764164869086,1777.7788133490787,7676
3086.355200304769,1778.1129724523553,7677
3086.9339841226297,1778.447131555632,7678
3087.5127679404895,1778.7812906589086,7679
3088.0915517583503,1779.1154497621853,7680
3088.6703355762106,1779.4496088654619,7681
3089.2491193940714,1779.7837679687384,7682
3089.8279032119317,1780.117927072015,7683
3090.4066870297916,1780.4520861752915,7684
3090.9854708476523,1780.7862452785682,7685
3091.5642546655126,1781.1204043818448,7686
3092.1430384833734,1781.4545634851215,7687
3092.7218223012337,1781.788722588398,7688
3093.300606119094,1782.1228816916748,7689
3093.8793899369543,1782.4570407949514,7690
3094.458173754815,1782.7911998982281,7691
3095.0369575726754,1783.1253590015044,7692
3095.615741390536,1783.4595181047812,7693
3096.194525208396,1783.7936772080577,7694
3096.773309026257,1784.1278363113345,7695
3097.352092844117,1784.461995414611,7696
3097.930876661978,1784.7961545178878,7697
3098.509660479838,1785.1303136211643,7698
3099.0884442976985,1785.464472724441,7699
3099.667228115559,1785.7986318277176,7700
3100.2460119334196,1786.1327909309941,7701
3100.82479575128,1786.4669500342707,7702
3101.4035795691407,1786.8011091375474,7703
3101.9823633870005,1787.135268240824,7704
3102.5611472048613,1787.4694273441007,7705
3103.1399310227216,1787.8035864473773,7706
3103.7187148405824,1788.137745550654,7707
3104.2974986584427,1788.4719046539306,7708
3104.876282476303,1788.8060637572073,7709
3105.4550662941633,1789.1402228604838,7710
3106.033850112024,1789.4743819637604,7711
3106.6126339298844,1789.808541067037,7712
3107.191417747745,1790.1427001703137,7713
3107.770201565605,1790.4768592735902,7714
3108.348985383466,1790.811018376867,7715
3108.927769201326,1791.1451774801435,7716
3109.506553019187,1791.4793365834203,7717
3110.085336837047,1791.8134956866968,7718
3110.6641206549075,1792.1476547899736,7719
3111.242904472768,1792.48181389325,7720
3111.821688290628,1792.8159729965264,7721
3112.400472108489,1793.1501320998032,7722
3112.979255926349,1793.4842912030797,7723
3113.5580397442095,1793.8184503063565,7724
3114.13682356207,1794.152609409633,7725
3114.7156073799306,1794.4867685129097,7726
3115.294391197791,1794.8209276161863,7727
3115.8731750156517,1795.155086719463,7728
3116.4519588335115,1795.4892458227396,7729
3117.0307426513723,1795.8234049260163,7730
3117.6095264692326,1796.1575640292926,7731
3118.1883102870934,1796.4917231325694,7732
3118.7670941049537,1796.825882235846,7733
3119.345877922814,1797.1600413391227,7734
3119.9246617406743,1797.4942004423992,7735
3120.503445558535,1797.828359545676,7736
3121.0822293763954,1798.1625186489525,7737
3121.661013194256,1798.4966777522293,7738
3122.239797012116,1798.8308368555058,7739
3122.818580829977,1799.1649959587826,7740
3123.397364647837,1799.499155062059,7741
3123.976148465698,1799.8333141653357,7742
3124.554932283558,1800.1674732686122,7743
3125.1337161014185,1800.501632371889,7744
3125.712499919279,1800.8357914751655,7745
3126.2912837371396,1801.1699505784422,7746
3126.870067555,1801.5041096817188,7747
3127.4488513728606,1801.8382687849955,7748
3128.0276351907205,1802.172427888272,7749
3128.6064190085813,1802.5065869915488,7750
3129.1852028264416,1802.8407460948251,7751
3129.7639866443023,1803.174905198102,7752
3130.3427704621627,1803.5090643013784,7753
3130.921554280023,1803.8432234046552,7754
3131.5003380978833,1804.1773825079317,7755
3132.079121915744,1804.5115416112085,7756
3132.6579057336044,1804.845700714485,7757
3133.236689551465,1805.1798598177618,7758
3133.815473369325,1805.5140189210383,7759
3134.3942571871853,1805.8481780243148,7760
3134.973041005046,1806.1823371275914,7761
3135.5518248229064,1806.516496230868,7762
3136.130608640767,1806.8506553341447,7763
3136.709392458627,1807.1848144374212,7764
3137.288176276488,1807.518973540698,7765
3137.866960094348,1807.8531326439745,7766
3138.445743912209,1808.1872917472513,7767
3139.024527730069,1808.5214508505278,7768
3139.6033115479295,1808.8556099538046,7769
3140.18209536579,1809.1897690570809,7770
3140.7608791836506,1809.5239281603576,7771
3141.339663001511,1809.8580872636342,7772
3141.9184468193716,1810.192246366911,7773
3142.4972306372315,1810.5264054701875,7774
3143.0760144550923,1810.8605645734642,7775
3143.6547982729526,1811.1947236767408,7776
3144.2335820908133,1811.5288827800175,7777
3144.8123659086737,1811.863041883294,7778
3145.391149726534,1812.1972009865708,7779
3145.9699335443943,1812.531360089847,7780
3146.548717362255,1812.8655191931239,7781
3147.1275011801154,1813.1996782964004,7782
3147.706284997976,1813.5338373996772,7783
3148.285068815836,1813.8679965029537,7784
3148.8638526336968,1814.2021556062305,7785
3149.442636451557,1814.536314709507,7786
3150.021420269418,1814.8704738127838,7787
3150.600204087278,1815.2046329160603,7788
3151.1789879051385,1815.538792019337,7789
3151.7577717229988,1815.8729511226134,7790
3152.3365555408595,1816.2071102258901,7791
3152.91533935872,1816.5412693291667,7792
3153.49412317658,1816.8754284324434,7793
3154.0729069944405,1817.20958753572,7794
3154.6516908123012,1817.5437466389967,7795
3155.2304746301616,1817.8779057422732,7796
3155.809258448022,1818.2120648455498,7797
3156.3880422658826,1818.5462239488265,7798
3156.9668260837425,1818.880383052103,7799
3157.5456099016033,1819.2145421553796,7800
3158.1243937194636,1819.5487012586561,7801
3158.7031775373243,1819.882860361933,7802
3159.2819613551846,1820.2170194652094,7803
3159.860745173045,1820.5511785684862,7804
3160.4395289909053,1820.8853376717627,7805
3161.018312808766,1821.2194967750395,7806
3161.5970966266264,1821.553655878316,7807
3162.175880444487,1821.8878149815928,7808
3162.754664262347,1822.2219740848693,7809
3163.3334480802077,1822.5561331881458,7810
3163.912231898068,1822.8902922914224,7811
3164.491015715929,1823.2244513946991,7812
3165.069799533789,1823.5586104979757,7813
3165.6485833516494,1823.8927696012524,7814
3166.2273671695098,1824.226928704529,7815
3166.8061509873705,1824.5610878078057,7816
3167.384934805231,1824.8952469110823,7817
3167.9637186230916,1825.229406014359,7818
3168.5425024409515,1825.5635651176356,7819
3169.1212862588122,1825.897724220912,7820
